epoch (ms),time (-11:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1644946391793,2022-02-15T11:33:11.793,6291457.500,-5.061,7.195,-10.366
1644946391834,2022-02-15T11:33:11.834,6291457.500,-4.146,7.988,-10.122
1644946391873,2022-02-15T11:33:11.873,6291457.500,-5.183,11.341,-9.695
1644946391914,2022-02-15T11:33:11.914,6291457.500,-6.707,15.610,-8.537
1644946391954,2022-02-15T11:33:11.954,6291457.500,-6.951,18.354,-7.927
1644946391995,2022-02-15T11:33:11.995,6291457.500,-6.829,21.280,-7.378
1644946392034,2022-02-15T11:33:12.034,6291457.500,-7.805,22.012,-5.671
1644946392075,2022-02-15T11:33:12.075,6291457.500,-6.707,19.817,-2.439
1644946392116,2022-02-15T11:33:12.116,6291457.500,-4.451,16.280,-1.220
1644946392156,2022-02-15T11:33:12.156,6291458.000,-3.841,16.159,1.463
1644946392197,2022-02-15T11:33:12.197,6291458.000,-2.988,19.634,5.427
1644946392236,2022-02-15T11:33:12.236,6291458.000,-0.732,23.598,9.817
1644946392277,2022-02-15T11:33:12.277,6291458.000,2.317,25.732,14.878
1644946392317,2022-02-15T11:33:12.317,6291458.000,2.439,27.744,18.049
1644946392358,2022-02-15T11:33:12.358,6291458.000,0.427,29.939,16.951
1644946392399,2022-02-15T11:33:12.399,6291458.000,-1.341,29.451,14.268
1644946392439,2022-02-15T11:33:12.439,6291458.000,-0.366,21.951,7.683
1644946392480,2022-02-15T11:33:12.480,6291458.000,11.037,17.805,0.915
1644946392519,2022-02-15T11:33:12.519,6291458.000,5.732,24.146,-15.061
1644946392560,2022-02-15T11:33:12.560,6291458.000,-25.671,33.720,-22.805
1644946392600,2022-02-15T11:33:12.600,6291458.000,-14.817,28.171,1.220
1644946392641,2022-02-15T11:33:12.641,6291458.000,-7.500,26.220,8.720
1644946392680,2022-02-15T11:33:12.680,6291458.500,-9.085,42.866,2.683
1644946392721,2022-02-15T11:33:12.721,6291458.500,-1.768,58.659,15.366
1644946392762,2022-02-15T11:33:12.762,6291458.500,8.049,62.378,35.122
1644946392802,2022-02-15T11:33:12.802,6291458.500,3.537,68.902,27.012
1644946392843,2022-02-15T11:33:12.843,6291458.500,-5.427,60.671,11.707
1644946392882,2022-02-15T11:33:12.882,6291458.500,-2.744,50.671,4.878
1644946392923,2022-02-15T11:33:12.923,6291458.500,-1.768,46.220,6.463
1644946392963,2022-02-15T11:33:12.963,6291458.500,-1.220,41.402,7.683
1644946393004,2022-02-15T11:33:13.004,6291458.500,-2.805,36.402,11.585
1644946393045,2022-02-15T11:33:13.045,6291458.500,-2.866,31.463,14.085
1644946393085,2022-02-15T11:33:13.085,6291458.500,-1.646,26.341,10.671
1644946393126,2022-02-15T11:33:13.126,6291458.500,-3.171,20.549,4.573
1644946393165,2022-02-15T11:33:13.165,6291459.000,-5.000,15.732,-0.122
1644946393206,2022-02-15T11:33:13.206,6291459.000,-5.488,13.476,-1.707
1644946393246,2022-02-15T11:33:13.246,6291459.000,-6.341,7.927,-3.232
1644946393287,2022-02-15T11:33:13.287,6291459.000,-4.817,-1.220,-5.671
1644946393326,2022-02-15T11:33:13.326,6291459.000,-7.561,-9.878,-3.537
1644946393367,2022-02-15T11:33:13.367,6291459.000,-13.110,-26.768,12.012
1644946393408,2022-02-15T11:33:13.408,6291459.000,2.561,-34.024,15.122
1644946393448,2022-02-15T11:33:13.448,6291459.000,8.293,-30.488,-0.244
1644946393489,2022-02-15T11:33:13.489,6291459.000,2.256,-20.793,-8.841
1644946393528,2022-02-15T11:33:13.528,6291459.000,-3.841,-29.390,-1.280
1644946393569,2022-02-15T11:33:13.569,6291459.000,2.927,-66.829,2.622
1644946393609,2022-02-15T11:33:13.609,6291459.000,15.976,-91.890,-14.329
1644946393650,2022-02-15T11:33:13.650,6291459.000,22.378,-95.915,-33.780
1644946393691,2022-02-15T11:33:13.691,6291459.500,16.280,-89.756,-34.268
1644946393730,2022-02-15T11:33:13.730,6291459.500,4.329,-90.122,-24.573
1644946393772,2022-02-15T11:33:13.772,6291459.500,2.561,-94.390,-22.439
1644946393811,2022-02-15T11:33:13.811,6291459.500,10.122,-94.207,-21.829
1644946393852,2022-02-15T11:33:13.852,6291459.500,8.293,-92.927,-21.402
1644946393892,2022-02-15T11:33:13.892,6291459.500,6.341,-94.695,-21.951
1644946393933,2022-02-15T11:33:13.933,6291459.500,7.134,-96.707,-21.524
1644946393974,2022-02-15T11:33:13.974,6291459.500,5.549,-101.646,-21.220
1644946394013,2022-02-15T11:33:14.013,6291459.500,6.829,-102.622,-18.354
1644946394054,2022-02-15T11:33:14.054,6291459.500,10.305,-101.402,-13.963
1644946394094,2022-02-15T11:33:14.094,6291459.500,12.439,-99.512,-11.951
1644946394135,2022-02-15T11:33:14.135,6291459.500,14.268,-96.037,-11.463
1644946394174,2022-02-15T11:33:14.174,6291459.500,14.451,-81.646,-12.866
1644946394215,2022-02-15T11:33:14.215,6291460.000,-9.146,-73.598,-20.061
1644946394256,2022-02-15T11:33:14.256,6291460.000,-10.732,-101.951,-15.854
1644946394296,2022-02-15T11:33:14.296,6291460.000,-5.244,-120.488,-14.695
1644946394337,2022-02-15T11:33:14.337,6291460.000,-6.341,-118.963,-24.146
1644946394376,2022-02-15T11:33:14.376,6291460.000,-8.049,-105.671,-18.720
1644946394418,2022-02-15T11:33:14.418,6291460.000,-8.780,-95.122,-3.841
1644946394457,2022-02-15T11:33:14.457,6291460.000,-5.305,-95.244,0.732
1644946394498,2022-02-15T11:33:14.498,6291460.000,-0.732,-103.902,-5.854
1644946394538,2022-02-15T11:33:14.538,6291460.000,0.305,-110.000,-13.659
1644946394579,2022-02-15T11:33:14.579,6291460.000,-1.341,-105.732,-19.817
1644946394620,2022-02-15T11:33:14.620,6291460.000,-0.488,-93.232,-24.634
1644946394659,2022-02-15T11:33:14.659,6291460.000,1.463,-85.793,-24.756
1644946394700,2022-02-15T11:33:14.700,6291460.500,2.927,-80.671,-23.049
1644946394740,2022-02-15T11:33:14.740,6291460.500,4.024,-70.244,-21.768
1644946394781,2022-02-15T11:33:14.781,6291460.500,3.049,-60.427,-19.451
1644946394820,2022-02-15T11:33:14.820,6291460.500,0.244,-54.756,-18.841
1644946394861,2022-02-15T11:33:14.861,6291460.500,-0.427,-51.037,-22.317
1644946394902,2022-02-15T11:33:14.902,6291460.500,-0.671,-49.878,-25.122
1644946394942,2022-02-15T11:33:14.942,6291460.500,-1.951,-51.585,-23.354
1644946394983,2022-02-15T11:33:14.983,6291460.500,1.890,-47.683,-20.183
1644946395022,2022-02-15T11:33:15.022,6291460.500,12.195,-46.768,-4.268
1644946395064,2022-02-15T11:33:15.064,6291460.500,12.439,-52.500,21.829
1644946395103,2022-02-15T11:33:15.103,6291460.500,1.159,-53.049,23.963
1644946395144,2022-02-15T11:33:15.144,6291460.500,-5.549,-53.537,2.073
1644946395184,2022-02-15T11:33:15.184,6291460.500,13.963,-48.232,-16.768
1644946395225,2022-02-15T11:33:15.225,6291461.000,19.207,-38.049,-30.732
1644946395266,2022-02-15T11:33:15.266,6291461.000,6.402,-34.207,-35.000
1644946395305,2022-02-15T11:33:15.305,6291461.000,0.366,-38.415,-31.707
1644946395346,2022-02-15T11:33:15.346,6291461.000,6.220,-39.939,-28.049
1644946395386,2022-02-15T11:33:15.386,6291461.000,3.902,-35.732,-21.890
1644946395427,2022-02-15T11:33:15.427,6291461.000,-3.415,-37.378,-11.524
1644946395466,2022-02-15T11:33:15.466,6291461.000,-5.610,-42.683,-6.646
1644946395507,2022-02-15T11:33:15.507,6291461.000,-3.720,-43.598,-6.829
1644946395548,2022-02-15T11:33:15.548,6291461.000,-3.537,-41.037,-3.110
1644946395588,2022-02-15T11:33:15.588,6291461.000,-3.963,-34.634,2.927
1644946395629,2022-02-15T11:33:15.629,6291461.000,-0.915,-29.451,6.707
1644946395668,2022-02-15T11:33:15.668,6291461.000,-3.780,-26.463,6.280
1644946395710,2022-02-15T11:33:15.710,6291461.000,-1.829,-26.280,2.866
1644946395749,2022-02-15T11:33:15.749,6291461.500,10.976,-30.915,0.610
1644946395790,2022-02-15T11:33:15.790,6291461.500,11.098,-18.110,-6.037
1644946395830,2022-02-15T11:33:15.830,6291461.500,9.573,19.146,-29.390
1644946395871,2022-02-15T11:33:15.871,6291461.500,4.939,8.537,-29.268
1644946395912,2022-02-15T11:33:15.912,6291461.500,7.378,-8.049,-29.451
1644946395951,2022-02-15T11:33:15.951,6291461.500,6.646,-6.402,-29.146
1644946395992,2022-02-15T11:33:15.992,6291461.500,13.354,16.463,-5.122
1644946396032,2022-02-15T11:33:16.032,6291461.500,9.756,44.939,20.488
1644946396073,2022-02-15T11:33:16.073,6291461.500,2.561,58.537,32.988
1644946396112,2022-02-15T11:33:16.112,6291461.500,-4.939,66.402,27.256
1644946396153,2022-02-15T11:33:16.153,6291461.500,-12.073,70.488,14.085
1644946396194,2022-02-15T11:33:16.194,6291461.500,-12.683,73.049,8.780
1644946396234,2022-02-15T11:33:16.234,6291462.000,-8.963,78.110,13.110
1644946396275,2022-02-15T11:33:16.275,6291462.000,-9.329,87.561,20.671
1644946396314,2022-02-15T11:33:16.314,6291462.000,-13.171,98.659,26.768
1644946396355,2022-02-15T11:33:16.355,6291462.000,-17.439,105.732,27.195
1644946396395,2022-02-15T11:33:16.395,6291462.000,-27.134,101.646,23.537
1644946396436,2022-02-15T11:33:16.436,6291462.000,-36.707,92.805,18.963
1644946396477,2022-02-15T11:33:16.477,6291462.000,-20.427,87.622,13.415
1644946396517,2022-02-15T11:33:16.517,6291462.000,-15.610,90.915,11.463
1644946396558,2022-02-15T11:33:16.558,6291462.000,-61.524,89.329,25.793
1644946396597,2022-02-15T11:33:16.597,6291462.000,-34.634,46.707,26.951
1644946396638,2022-02-15T11:33:16.638,6291462.000,-27.927,68.963,-0.427
1644946396678,2022-02-15T11:33:16.678,6291462.000,-51.463,83.354,2.805
1644946396719,2022-02-15T11:33:16.719,6291462.000,-47.500,70.854,14.451
1644946396758,2022-02-15T11:33:16.758,6291462.500,-40.427,46.098,2.256
1644946396799,2022-02-15T11:33:16.799,6291462.500,-57.805,27.195,-16.159
1644946396840,2022-02-15T11:33:16.840,6291462.500,-66.463,26.707,-18.476
1644946396880,2022-02-15T11:33:16.880,6291462.500,-60.366,26.402,-8.232
1644946396921,2022-02-15T11:33:16.921,6291462.500,-43.902,11.585,1.159
1644946396960,2022-02-15T11:33:16.960,6291462.500,-53.110,-2.988,3.780
1644946397001,2022-02-15T11:33:17.001,6291462.500,-78.415,1.402,-4.024
1644946397041,2022-02-15T11:33:17.041,6291462.500,-109.756,14.146,-3.598
1644946397082,2022-02-15T11:33:17.082,6291462.500,-110.122,29.024,-5.549
1644946397123,2022-02-15T11:33:17.123,6291462.500,-94.817,36.890,5.488
1644946397163,2022-02-15T11:33:17.163,6291462.500,-102.378,42.012,23.293
1644946397204,2022-02-15T11:33:17.204,6291462.500,-104.878,52.134,27.927
1644946397243,2022-02-15T11:33:17.243,6291462.500,-103.293,52.805,19.390
1644946397284,2022-02-15T11:33:17.284,6291463.000,-96.829,54.756,12.866
1644946397324,2022-02-15T11:33:17.324,6291463.000,-81.159,47.317,11.098
1644946397365,2022-02-15T11:33:17.365,6291463.000,-65.976,51.646,4.085
1644946397406,2022-02-15T11:33:17.406,6291463.000,-48.415,59.878,-5.549
1644946397445,2022-02-15T11:33:17.445,6291463.000,-34.878,71.646,-12.012
1644946397486,2022-02-15T11:33:17.486,6291463.000,-31.341,95.488,-21.707
1644946397526,2022-02-15T11:33:17.526,6291463.000,-18.171,114.268,-30.427
1644946397567,2022-02-15T11:33:17.567,6291463.000,21.341,145.183,5.549
1644946397606,2022-02-15T11:33:17.606,6291463.000,61.524,160.488,79.146
1644946397647,2022-02-15T11:33:17.647,6291463.000,70.610,164.817,112.561
1644946397687,2022-02-15T11:33:17.687,6291463.000,82.134,197.378,78.232
1644946397728,2022-02-15T11:33:17.728,6291463.000,53.354,191.707,64.268
1644946397769,2022-02-15T11:33:17.769,6291463.500,32.500,181.280,83.232
1644946397809,2022-02-15T11:33:17.809,6291463.500,28.415,183.659,108.415
1644946397850,2022-02-15T11:33:17.850,6291463.500,64.085,228.720,100.549
1644946397889,2022-02-15T11:33:17.889,6291463.500,121.585,261.646,30.000
1644946397930,2022-02-15T11:33:17.930,6291463.500,67.927,76.585,-53.354
1644946397970,2022-02-15T11:33:17.970,6291463.500,109.390,45.061,-118.293
1644946398011,2022-02-15T11:33:18.011,6291463.500,84.878,72.927,-76.402
1644946398052,2022-02-15T11:33:18.052,6291463.500,72.805,90.732,-25.000
1644946398091,2022-02-15T11:33:18.091,6291463.500,73.476,79.390,-4.939
1644946398132,2022-02-15T11:33:18.132,6291463.500,70.793,28.476,-5.549
1644946398172,2022-02-15T11:33:18.172,6291463.500,67.012,14.695,0.793
1644946398213,2022-02-15T11:33:18.213,6291463.500,43.232,26.585,4.085
1644946398252,2022-02-15T11:33:18.252,6291463.500,-0.427,46.646,-18.841
1644946398293,2022-02-15T11:33:18.293,6291464.000,2.317,37.744,-30.793
1644946398335,2022-02-15T11:33:18.335,6291464.000,-3.659,19.268,-16.890
1644946398374,2022-02-15T11:33:18.374,6291464.000,2.927,23.902,11.098
1644946398415,2022-02-15T11:33:18.415,6291464.000,13.598,29.695,34.573
1644946398455,2022-02-15T11:33:18.455,6291464.000,11.829,26.768,43.841
1644946398496,2022-02-15T11:33:18.496,6291464.000,10.305,19.024,40.000
1644946398535,2022-02-15T11:33:18.535,6291464.000,6.280,11.341,32.927
1644946398576,2022-02-15T11:33:18.576,6291464.000,11.463,4.024,26.280
1644946398617,2022-02-15T11:33:18.617,6291464.000,4.573,4.695,21.280
1651237854697,2022-04-29T08:10:54.697,12582920.000,-6.646,38.476,16.098
1651237854737,2022-04-29T08:10:54.737,12582920.000,-19.817,6.159,13.171
1651237854778,2022-04-29T08:10:54.778,12582920.000,-30.549,-0.915,9.695
1651237854817,2022-04-29T08:10:54.817,12582920.000,-50.061,1.890,9.451
1651237854858,2022-04-29T08:10:54.858,12582920.000,-56.890,3.171,15.000
1651237854898,2022-04-29T08:10:54.898,12582920.000,-58.049,6.280,20.366
1651237854939,2022-04-29T08:10:54.939,12582920.000,-55.000,10.183,20.549
1651237854980,2022-04-29T08:10:54.980,12582920.000,-64.207,13.232,15.610
1651237855019,2022-04-29T08:10:55.019,12582920.000,-72.256,10.244,9.451
1651237855060,2022-04-29T08:10:55.060,12582921.000,-75.244,7.622,5.610
1651237855100,2022-04-29T08:10:55.100,12582921.000,-79.451,14.512,2.622
1651237855141,2022-04-29T08:10:55.141,12582921.000,-79.817,17.805,-6.402
1651237855180,2022-04-29T08:10:55.180,12582921.000,-83.720,9.756,-11.829
1651237855221,2022-04-29T08:10:55.221,12582921.000,-80.305,0.244,-16.463
1651237855262,2022-04-29T08:10:55.262,12582921.000,-78.598,-8.354,-18.293
1651237855302,2022-04-29T08:10:55.302,12582921.000,-78.659,-11.159,-18.171
1651237855343,2022-04-29T08:10:55.343,12582921.000,-75.305,-14.024,-19.268
1651237855383,2022-04-29T08:10:55.383,12582921.000,-70.305,-19.878,-15.427
1651237855424,2022-04-29T08:10:55.424,12582921.000,-62.805,-47.378,0.000
1651237855463,2022-04-29T08:10:55.463,12582921.000,-67.378,-75.671,2.561
1651237855504,2022-04-29T08:10:55.504,12582921.000,-74.390,-51.524,-15.183
1651237855545,2022-04-29T08:10:55.545,12582921.000,-74.390,-14.756,-15.976
1651237855585,2022-04-29T08:10:55.585,12582921.000,-56.098,2.012,-5.549
1651237855626,2022-04-29T08:10:55.626,12582921.000,-28.598,-27.317,1.280
1651237855665,2022-04-29T08:10:55.665,12582921.000,-20.976,-60.366,1.951
1651237855706,2022-04-29T08:10:55.706,12582921.000,-10.000,-67.195,14.817
1651237855746,2022-04-29T08:10:55.746,12582921.000,5.122,-65.610,32.988
1651237855787,2022-04-29T08:10:55.787,12582921.000,14.634,-51.707,34.634
1651237855828,2022-04-29T08:10:55.828,12582921.000,19.878,-39.268,43.171
1651237855867,2022-04-29T08:10:55.867,12582921.000,11.402,-37.744,51.037
1651237855908,2022-04-29T08:10:55.908,12582921.000,-10.305,-51.037,56.890
1651237855948,2022-04-29T08:10:55.948,12582921.000,-29.756,-77.378,71.159
1651237855989,2022-04-29T08:10:55.989,12582921.000,-72.561,-101.463,64.878
1651237856029,2022-04-29T08:10:56.029,12582921.000,-111.768,-100.488,38.841
1651237856070,2022-04-29T08:10:56.070,12582922.000,-98.841,-81.951,51.341
1651237856109,2022-04-29T08:10:56.109,12582922.000,-73.659,-60.732,52.317
1651237856150,2022-04-29T08:10:56.150,12582922.000,-73.963,-38.720,39.024
1651237856191,2022-04-29T08:10:56.191,12582922.000,-69.939,-22.439,29.451
1651237856231,2022-04-29T08:10:56.231,12582922.000,-54.512,-8.049,26.037
1651237856272,2022-04-29T08:10:56.272,12582922.000,-44.878,-3.232,17.622
1651237856311,2022-04-29T08:10:56.311,12582922.000,-38.902,1.159,-4.878
1651237856352,2022-04-29T08:10:56.352,12582922.000,-32.683,3.598,-20.061
1651237856392,2022-04-29T08:10:56.392,12582922.000,-23.841,2.500,-19.695
1651237856433,2022-04-29T08:10:56.433,12582922.000,-7.866,0.427,-15.732
1651237856474,2022-04-29T08:10:56.474,12582922.000,6.341,1.524,-6.707
1651237856513,2022-04-29T08:10:56.513,12582922.000,17.439,4.146,2.866
1651237856554,2022-04-29T08:10:56.554,12582922.000,21.707,2.134,2.500
1651237856594,2022-04-29T08:10:56.594,12582922.000,20.244,-0.427,-1.524
1651237856635,2022-04-29T08:10:56.635,12582922.000,22.012,2.134,1.707
1651237856675,2022-04-29T08:10:56.675,12582922.000,25.061,4.817,7.683
1651237856716,2022-04-29T08:10:56.716,12582922.000,29.939,-1.341,10.244
1651237856757,2022-04-29T08:10:56.757,12582922.000,39.390,-9.451,-7.134
1651237856796,2022-04-29T08:10:56.796,12582922.000,57.500,2.561,-24.085
1651237856837,2022-04-29T08:10:56.837,12582922.000,51.829,38.841,-21.646
1651237856877,2022-04-29T08:10:56.877,12582922.000,54.390,32.866,-29.756
1651237856918,2022-04-29T08:10:56.918,12582922.000,31.829,3.902,-4.268
1651237856957,2022-04-29T08:10:56.957,12582922.000,22.439,-12.439,12.500
1651237856998,2022-04-29T08:10:56.998,12582922.000,12.439,-31.768,9.329
1651237857039,2022-04-29T08:10:57.039,12582922.000,8.963,-24.878,12.256
1651237857079,2022-04-29T08:10:57.079,12582922.000,11.951,-14.146,15.183
1651237857120,2022-04-29T08:10:57.120,12582923.000,20.122,-6.341,6.585
1651237857159,2022-04-29T08:10:57.159,12582923.000,27.439,0.549,-4.817
1651237857200,2022-04-29T08:10:57.200,12582923.000,30.732,5.183,-12.500
1651237857240,2022-04-29T08:10:57.240,12582923.000,28.841,6.098,-17.378
1651237857281,2022-04-29T08:10:57.281,12582923.000,21.646,2.256,-15.732
1651237857321,2022-04-29T08:10:57.321,12582923.000,21.159,2.195,-10.793
1651237857362,2022-04-29T08:10:57.362,12582923.000,24.329,-0.244,-8.598
1651237857403,2022-04-29T08:10:57.403,12582923.000,26.524,1.159,-9.268
1651237857442,2022-04-29T08:10:57.442,12582923.000,24.146,6.829,-7.195
1651237857483,2022-04-29T08:10:57.483,12582923.000,22.683,12.805,0.671
1651237857523,2022-04-29T08:10:57.523,12582923.000,25.549,18.841,9.939
1651237857564,2022-04-29T08:10:57.564,12582923.000,25.915,20.366,20.854
1651237857603,2022-04-29T08:10:57.603,12582923.000,0.976,8.354,39.268
1651237857644,2022-04-29T08:10:57.644,12582923.000,-3.963,-13.780,35.488
1651237857685,2022-04-29T08:10:57.685,12582923.000,14.268,-20.854,17.988
1651237857725,2022-04-29T08:10:57.725,12582923.000,4.878,-14.573,4.085
1651237857766,2022-04-29T08:10:57.766,12582923.000,0.000,-14.512,-3.049
1651237857805,2022-04-29T08:10:57.805,12582923.000,4.329,-26.707,-9.146
1651237857846,2022-04-29T08:10:57.846,12582923.000,4.085,-46.280,-20.610
1651237857886,2022-04-29T08:10:57.886,12582923.000,1.280,-55.000,-20.183
1651237857927,2022-04-29T08:10:57.927,12582923.000,1.280,-57.866,-12.622
1651237857967,2022-04-29T08:10:57.967,12582923.000,-2.439,-58.598,-7.317
1651237858008,2022-04-29T08:10:58.008,12582923.000,-5.793,-53.659,-6.890
1651237858049,2022-04-29T08:10:58.049,12582923.000,-0.549,-53.354,-7.988
1651237858088,2022-04-29T08:10:58.088,12582923.000,1.585,-54.695,-6.829
1651237858129,2022-04-29T08:10:58.129,12582924.000,2.378,-55.427,-4.146
1651237858169,2022-04-29T08:10:58.169,12582924.000,11.646,-60.488,-3.293
1651237858210,2022-04-29T08:10:58.210,12582924.000,14.268,-67.073,-4.634
1651237858249,2022-04-29T08:10:58.249,12582924.000,14.756,-71.951,-7.683
1651237858290,2022-04-29T08:10:58.290,12582924.000,14.817,-74.573,-11.341
1651237858331,2022-04-29T08:10:58.331,12582924.000,14.146,-77.378,-24.451
1651237858371,2022-04-29T08:10:58.371,12582924.000,17.988,-60.305,-42.805
1651237858412,2022-04-29T08:10:58.412,12582924.000,-4.634,-25.854,-27.683
1651237858451,2022-04-29T08:10:58.451,12582924.000,3.963,-44.207,-13.598
1651237858492,2022-04-29T08:10:58.492,12582924.000,11.646,-75.976,-23.659
1651237858532,2022-04-29T08:10:58.532,12582924.000,9.390,-90.610,-34.085
1651237858573,2022-04-29T08:10:58.573,12582924.000,8.110,-89.024,-32.561
1651237858614,2022-04-29T08:10:58.614,12582924.000,6.098,-74.756,-11.707
1651237858654,2022-04-29T08:10:58.654,12582924.000,10.854,-84.878,0.549
1651237858695,2022-04-29T08:10:58.695,12582924.000,13.049,-102.561,-4.939
1651237858734,2022-04-29T08:10:58.734,12582924.000,13.049,-101.646,-8.902
1651237858775,2022-04-29T08:10:58.775,12582924.000,11.341,-79.939,-2.195
1651237858815,2022-04-29T08:10:58.815,12582924.000,11.159,-54.390,4.512
1651237858856,2022-04-29T08:10:58.856,12582924.000,11.280,-37.500,3.841
1651237858897,2022-04-29T08:10:58.897,12582924.000,9.817,-28.354,4.146
1651237858936,2022-04-29T08:10:58.936,12582924.000,8.476,-24.573,6.220
1651237858977,2022-04-29T08:10:58.977,12582924.000,8.293,-23.171,5.915
1651237859017,2022-04-29T08:10:59.017,12582924.000,5.427,-20.671,4.512
1651237859058,2022-04-29T08:10:59.058,12582924.000,1.402,-18.659,2.561
1651237859097,2022-04-29T08:10:59.097,12582924.000,-1.707,-18.049,2.073
1651237859138,2022-04-29T08:10:59.138,12582924.000,-3.780,-17.378,4.085
1651237859178,2022-04-29T08:10:59.178,12582925.000,-2.073,-19.024,2.683
1651237859219,2022-04-29T08:10:59.219,12582925.000,0.000,-21.341,0.183
1651237859260,2022-04-29T08:10:59.260,12582925.000,-1.159,-23.415,-0.427
1651237859300,2022-04-29T08:10:59.300,12582925.000,-1.890,-24.207,-0.610
1651237859341,2022-04-29T08:10:59.341,12582925.000,-2.683,-24.085,1.524
1651237859380,2022-04-29T08:10:59.380,12582925.000,0.854,-30.549,0.732
1651237859421,2022-04-29T08:10:59.421,12582925.000,5.732,-41.646,-3.902
1651237859461,2022-04-29T08:10:59.461,12582925.000,2.988,-52.561,-3.232
1651237859502,2022-04-29T08:10:59.502,12582925.000,-2.927,-61.951,-0.366
1651237859543,2022-04-29T08:10:59.543,12582925.000,-5.549,-68.902,0.122
1651237859582,2022-04-29T08:10:59.582,12582925.000,-9.512,-73.841,1.768
1651237859623,2022-04-29T08:10:59.623,12582925.000,-13.720,-80.610,-2.622
1651237859663,2022-04-29T08:10:59.663,12582925.000,-12.378,-85.915,-13.963
1651237859704,2022-04-29T08:10:59.704,12582925.000,-12.256,-81.951,-19.512
1651237859743,2022-04-29T08:10:59.743,12582925.000,-8.598,-66.341,-18.232
1651237859784,2022-04-29T08:10:59.784,12582925.000,-3.598,-55.488,-25.061
1651237859824,2022-04-29T08:10:59.824,12582925.000,-6.707,-58.110,-35.000
1651237859865,2022-04-29T08:10:59.865,12582925.000,-5.915,-50.732,-33.354
1651237859906,2022-04-29T08:10:59.906,12582925.000,2.561,-35.061,-19.268
1651237859946,2022-04-29T08:10:59.946,12582925.000,13.720,-25.000,4.695
1651237859987,2022-04-29T08:10:59.987,12582925.000,12.378,-38.902,10.976
1651237860026,2022-04-29T08:11:00.026,12582925.000,11.707,-66.951,-7.744
1651237860067,2022-04-29T08:11:00.067,12582925.000,0.854,-78.659,-17.622
1651237860107,2022-04-29T08:11:00.107,12582925.000,-5.366,-82.256,-20.305
1651237860148,2022-04-29T08:11:00.148,12582925.000,7.073,-85.854,-24.573
