epoch (ms),time (-11:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1638655172551,2021-12-04T15:59:32.551,1.170,14.695,0.061,-1.402
1638655172592,2021-12-04T15:59:32.592,1.211,13.415,2.683,0.671
1638655172632,2021-12-04T15:59:32.632,1.251,11.707,3.232,0.732
1638655172673,2021-12-04T15:59:32.673,1.292,9.573,0.976,-0.122
1638655172713,2021-12-04T15:59:32.713,1.332,7.378,-0.610,-0.305
1638655172754,2021-12-04T15:59:32.754,1.373,6.707,-2.805,-1.402
1638655172793,2021-12-04T15:59:32.793,1.412,5.366,-6.280,-2.195
1638655172834,2021-12-04T15:59:32.834,1.453,4.146,-8.841,-3.598
1638655172875,2021-12-04T15:59:32.875,1.494,4.512,-9.695,-5.366
1638655172915,2021-12-04T15:59:32.915,1.534,4.146,-10.305,-7.500
1638655172956,2021-12-04T15:59:32.956,1.575,2.988,-12.378,-9.512
1638655172995,2021-12-04T15:59:32.995,1.614,0.854,-12.500,-9.329
1638655173036,2021-12-04T15:59:33.036,1.655,-3.598,-15.366,-8.171
1638655173076,2021-12-04T15:59:33.076,1.695,-6.220,-21.829,-5.610
1638655173117,2021-12-04T15:59:33.117,1.736,-5.549,-27.988,-5.793
1638655173156,2021-12-04T15:59:33.156,1.775,-3.720,-30.305,-7.561
1638655173197,2021-12-04T15:59:33.197,1.816,-2.439,-28.476,-7.927
1638655173238,2021-12-04T15:59:33.238,1.857,-2.622,-25.061,-8.049
1638655173278,2021-12-04T15:59:33.278,1.897,-2.622,-26.220,-8.415
1638655173319,2021-12-04T15:59:33.319,1.938,-1.159,-30.427,-9.634
1638655173359,2021-12-04T15:59:33.359,1.978,-0.854,-33.476,-12.012
1638655173400,2021-12-04T15:59:33.400,2.019,-1.220,-33.659,-15.610
1638655173441,2021-12-04T15:59:33.441,2.060,-0.854,-32.439,-16.585
1638655173480,2021-12-04T15:59:33.480,2.099,-0.854,-36.402,-15.915
1638655173521,2021-12-04T15:59:33.521,2.140,2.439,-36.768,-15.732
1638655173561,2021-12-04T15:59:33.561,2.180,7.622,-32.256,-17.378
1638655173602,2021-12-04T15:59:33.602,2.221,6.890,-37.805,-16.341
1638655173641,2021-12-04T15:59:33.641,2.260,5.915,-43.476,4.329
1638655173682,2021-12-04T15:59:33.682,2.301,4.268,-39.878,23.293
1638655173722,2021-12-04T15:59:33.722,2.341,10.366,-44.573,9.146
1638655173763,2021-12-04T15:59:33.763,2.382,16.220,-37.439,-22.866
1638655173804,2021-12-04T15:59:33.804,2.423,9.268,-33.902,-41.707
1638655173843,2021-12-04T15:59:33.843,2.462,7.256,-47.683,-50.549
1638655173884,2021-12-04T15:59:33.884,2.503,5.427,-62.744,-52.561
1638655173924,2021-12-04T15:59:33.924,2.543,-0.915,-72.073,-43.659
1638655173965,2021-12-04T15:59:33.965,2.584,-4.024,-68.415,-30.976
1638655174005,2021-12-04T15:59:34.005,2.624,-9.878,-62.134,-25.976
1638655174046,2021-12-04T15:59:34.046,2.665,-10.427,-60.549,-24.512
1638655174087,2021-12-04T15:59:34.087,2.706,-10.244,-61.890,-22.195
1638655174126,2021-12-04T15:59:34.126,2.745,-11.341,-59.024,-19.695
1638655174167,2021-12-04T15:59:34.167,2.786,-12.134,-56.707,-20.610
1638655174207,2021-12-04T15:59:34.207,2.826,-11.463,-58.537,-21.585
1638655174248,2021-12-04T15:59:34.248,2.867,-18.476,-65.793,-24.451
1638655174287,2021-12-04T15:59:34.287,2.906,-32.134,-79.939,-30.366
1638655174328,2021-12-04T15:59:34.328,2.947,-26.646,-87.866,-41.098
1638655174368,2021-12-04T15:59:34.368,2.987,-11.646,-72.561,-56.098
1638655174409,2021-12-04T15:59:34.409,3.028,-37.439,-47.988,-55.183
1638655174450,2021-12-04T15:59:34.450,3.069,-43.476,-59.024,-45.000
1638655174489,2021-12-04T15:59:34.489,3.108,-45.671,-75.122,-23.963
1638655174530,2021-12-04T15:59:34.530,3.149,-34.024,-71.829,-6.159
1638655174570,2021-12-04T15:59:34.570,3.189,-27.195,-53.963,-0.305
1638655174611,2021-12-04T15:59:34.611,3.230,-41.280,-19.207,0.183
1638655174651,2021-12-04T15:59:34.651,3.270,-63.598,-14.146,7.622
1638655174692,2021-12-04T15:59:34.692,3.311,-74.756,-34.756,13.232
1638655174733,2021-12-04T15:59:34.733,3.352,-71.890,-41.951,14.878
1638655174772,2021-12-04T15:59:34.772,3.391,-64.024,-48.720,22.134
1638655174813,2021-12-04T15:59:34.813,3.432,-47.744,-64.512,34.024
1638655174853,2021-12-04T15:59:34.853,3.472,-58.293,-83.720,42.439
1638655174894,2021-12-04T15:59:34.894,3.513,-68.293,-104.329,40.427
1638655174933,2021-12-04T15:59:34.933,3.552,-39.817,-140.183,23.171
1638655174974,2021-12-04T15:59:34.974,3.593,-0.915,-194.695,15.244
1638655175015,2021-12-04T15:59:35.015,3.634,52.927,-217.561,-10.732
1638655175055,2021-12-04T15:59:35.055,3.674,111.159,-207.988,-51.951
1638655175096,2021-12-04T15:59:35.096,3.715,110.305,-186.951,-93.354
1638655175135,2021-12-04T15:59:35.135,3.754,60.244,-143.841,-99.390
1638655175176,2021-12-04T15:59:35.176,3.795,25.183,-66.524,-48.476
1638655175216,2021-12-04T15:59:35.216,3.835,21.768,4.512,-22.866
1638655175257,2021-12-04T15:59:35.257,3.876,9.634,58.537,32.561
1638655175298,2021-12-04T15:59:35.298,3.917,20.366,11.768,59.817
1638655175338,2021-12-04T15:59:35.338,3.957,23.537,-35.732,22.683
1638655175379,2021-12-04T15:59:35.379,3.998,6.463,30.854,104.268
1638655175418,2021-12-04T15:59:35.418,4.037,2.683,-29.451,129.512
1638655175459,2021-12-04T15:59:35.459,4.078,-3.659,-53.841,66.585
1638655175499,2021-12-04T15:59:35.499,4.118,-6.341,-51.524,76.768
1638655175540,2021-12-04T15:59:35.540,4.159,-0.671,-49.878,89.817
1638655175579,2021-12-04T15:59:35.579,4.198,12.439,-30.610,71.646
1638655175620,2021-12-04T15:59:35.620,4.239,22.195,-10.244,48.354
1638655175661,2021-12-04T15:59:35.661,4.280,28.354,2.866,32.866
1638655175701,2021-12-04T15:59:35.701,4.320,30.183,-6.951,12.439
1638655175742,2021-12-04T15:59:35.742,4.361,20.549,-30.549,-2.378
1638655175781,2021-12-04T15:59:35.781,4.400,18.902,-27.439,-9.329
1638655175822,2021-12-04T15:59:35.822,4.441,13.902,-12.317,-16.890
1638655175862,2021-12-04T15:59:35.862,4.481,5.366,5.244,-17.073
1638655175903,2021-12-04T15:59:35.903,4.522,-1.220,20.000,-10.061
1638655175944,2021-12-04T15:59:35.944,4.563,-5.000,27.073,-8.780
1638655175984,2021-12-04T15:59:35.984,4.603,-5.793,27.622,-12.744
1638655176025,2021-12-04T15:59:36.025,4.644,-7.378,27.622,-19.024
1638655176064,2021-12-04T15:59:36.064,4.683,-10.854,23.963,-25.671
1638655176105,2021-12-04T15:59:36.105,4.724,-14.817,19.817,-31.463
1638655176145,2021-12-04T15:59:36.145,4.764,-21.098,12.744,-37.195
1638655176186,2021-12-04T15:59:36.186,4.805,-25.488,6.951,-41.159
1638655176225,2021-12-04T15:59:36.225,4.844,-26.037,1.951,-47.805
1638655176266,2021-12-04T15:59:36.266,4.885,-26.646,-2.805,-55.427
1638655176307,2021-12-04T15:59:36.307,4.926,-25.366,-7.683,-66.098
1638655176347,2021-12-04T15:59:36.347,4.966,-18.537,-11.159,-76.890
1638655176388,2021-12-04T15:59:36.388,5.007,-9.756,-12.012,-82.012
1638655176427,2021-12-04T15:59:36.427,5.046,-5.610,-15.915,-76.646
1638655176468,2021-12-04T15:59:36.468,5.087,-6.341,-14.878,-66.402
1638655176508,2021-12-04T15:59:36.508,5.127,-5.732,-7.012,-61.280
1638655176549,2021-12-04T15:59:36.549,5.168,1.220,4.573,-61.951
1638655176590,2021-12-04T15:59:36.590,5.209,4.390,9.756,-67.134
1638655176630,2021-12-04T15:59:36.630,5.249,0.671,14.878,-78.902
1638655176671,2021-12-04T15:59:36.671,5.290,-9.817,13.415,-89.573
1638655176710,2021-12-04T15:59:36.710,5.329,-17.195,14.512,-96.402
1638655176751,2021-12-04T15:59:36.751,5.370,-8.598,5.793,-91.829
1638655176791,2021-12-04T15:59:36.791,5.410,3.537,-0.671,-75.915
1638655176832,2021-12-04T15:59:36.832,5.451,11.037,-0.488,-55.183
1638655176873,2021-12-04T15:59:36.873,5.492,24.695,-7.378,-30.976
1638655176912,2021-12-04T15:59:36.912,5.531,23.537,-9.451,-16.524
1638655176953,2021-12-04T15:59:36.953,5.572,11.768,-8.415,-14.634
1638655176993,2021-12-04T15:59:36.993,5.612,5.366,0.061,-15.610
1638655177034,2021-12-04T15:59:37.034,5.653,-4.817,21.951,-13.780
1638655177073,2021-12-04T15:59:37.073,5.692,-7.988,30.366,-3.354
1638655177114,2021-12-04T15:59:37.114,5.733,-0.854,34.512,-3.537
1638655177155,2021-12-04T15:59:37.155,5.774,-0.610,33.537,-9.756
1638655177195,2021-12-04T15:59:37.195,5.814,-12.561,26.341,-10.366
1638655177236,2021-12-04T15:59:37.236,5.855,-29.695,12.866,-16.890
1638655177276,2021-12-04T15:59:37.276,5.895,-40.793,10.061,-18.415
1638655177317,2021-12-04T15:59:37.317,5.936,-36.585,26.280,-9.695
1638655177356,2021-12-04T15:59:37.356,5.975,-20.671,45.305,-22.927
1638655177397,2021-12-04T15:59:37.397,6.016,-25.366,43.232,-60.976
1638655177437,2021-12-04T15:59:37.437,6.056,-43.354,34.573,-63.049
1638655177478,2021-12-04T15:59:37.478,6.097,-52.622,32.561,-41.768
1638655177519,2021-12-04T15:59:37.519,6.138,-52.561,33.537,-32.073
1638655177558,2021-12-04T15:59:37.558,6.177,-48.110,28.963,-24.573
1638655177599,2021-12-04T15:59:37.599,6.218,-40.732,25.305,-19.085
1638655177639,2021-12-04T15:59:37.639,6.258,-32.927,20.549,-14.024
1638655177680,2021-12-04T15:59:37.680,6.299,-21.037,9.695,-9.024
1638655177719,2021-12-04T15:59:37.719,6.338,-9.756,3.354,-13.659
1638655177760,2021-12-04T15:59:37.760,6.379,-4.634,0.000,-28.780
1638655177801,2021-12-04T15:59:37.801,6.420,-0.732,-1.829,-34.573
1638655177841,2021-12-04T15:59:37.841,6.460,0.366,-1.524,-27.073
1638655177882,2021-12-04T15:59:37.882,6.501,0.854,-6.220,-19.756
1638655177922,2021-12-04T15:59:37.922,6.541,3.963,-15.061,-17.195
1638655177963,2021-12-04T15:59:37.963,6.582,10.610,-28.232,-17.317
1638655178002,2021-12-04T15:59:38.002,6.621,18.780,-39.207,-18.598
1638655178043,2021-12-04T15:59:38.043,6.662,23.415,-45.610,-23.354
1638655178083,2021-12-04T15:59:38.083,6.702,23.110,-52.805,-29.817
1638655178124,2021-12-04T15:59:38.124,6.743,23.049,-64.512,-33.841
1638655178165,2021-12-04T15:59:38.165,6.784,25.000,-78.780,-38.171
1638655178204,2021-12-04T15:59:38.204,6.823,31.524,-87.317,-43.780
1638655178245,2021-12-04T15:59:38.245,6.864,38.720,-90.244,-47.439
1638655178285,2021-12-04T15:59:38.285,6.904,43.780,-83.841,-41.951
1638655178326,2021-12-04T15:59:38.326,6.945,49.207,-75.671,-29.329
1638655178365,2021-12-04T15:59:38.365,6.984,39.390,-84.695,-16.463
1638655178406,2021-12-04T15:59:38.406,7.025,27.744,-119.939,-0.976
1638655178447,2021-12-04T15:59:38.447,7.066,39.878,-76.159,-3.476
1638655178487,2021-12-04T15:59:38.487,7.106,32.439,-39.878,-20.183
1638655178528,2021-12-04T15:59:38.528,7.147,16.159,-35.854,-19.695
1638655178568,2021-12-04T15:59:38.568,7.187,22.927,-47.683,-5.671
1638655178609,2021-12-04T15:59:38.609,7.228,34.939,-53.171,-14.146
1638655178648,2021-12-04T15:59:38.648,7.267,36.280,-54.024,-33.720
1638655178689,2021-12-04T15:59:38.689,7.308,28.780,-58.963,-26.524
1638655178730,2021-12-04T15:59:38.730,7.349,19.329,-57.073,-12.805
1638655178770,2021-12-04T15:59:38.770,7.389,12.439,-62.378,-13.415
1638655178811,2021-12-04T15:59:38.811,7.430,6.220,-67.439,-16.220
1638655178850,2021-12-04T15:59:38.850,7.469,7.622,-62.805,-15.183
1638655178891,2021-12-04T15:59:38.891,7.510,10.122,-65.549,-19.146
1638655178931,2021-12-04T15:59:38.931,7.550,5.427,-70.793,-17.866
1638655178972,2021-12-04T15:59:38.972,7.591,10.549,-76.098,-8.049
1638655179013,2021-12-04T15:59:39.013,7.632,11.890,-87.378,-5.610
1638655179052,2021-12-04T15:59:39.052,7.671,12.500,-88.293,-10.549
1638655179093,2021-12-04T15:59:39.093,7.712,3.598,-70.427,-21.890
1638655179133,2021-12-04T15:59:39.133,7.752,2.866,-51.037,-56.768
1638655179174,2021-12-04T15:59:39.174,7.793,-2.073,-58.354,-74.817
1638655179214,2021-12-04T15:59:39.214,7.833,-5.000,-80.061,-46.707
1638655179255,2021-12-04T15:59:39.255,7.874,2.317,-63.476,-25.610
1638655179294,2021-12-04T15:59:39.294,7.913,8.110,-41.585,-11.768
1638655179335,2021-12-04T15:59:39.335,7.954,5.793,-24.512,5.854
1638655179376,2021-12-04T15:59:39.376,7.995,3.110,-13.659,11.159
1638655179416,2021-12-04T15:59:39.416,8.035,4.268,-8.963,3.659
1638655179457,2021-12-04T15:59:39.457,8.076,3.476,-10.305,-2.988
1638655179496,2021-12-04T15:59:39.496,8.115,2.866,-12.561,-7.988
1638655179537,2021-12-04T15:59:39.537,8.156,6.098,-12.378,-12.073
1638655179577,2021-12-04T15:59:39.577,8.196,6.098,-12.988,-12.439
1638655179618,2021-12-04T15:59:39.618,8.237,1.098,-15.061,-11.098
1638655179659,2021-12-04T15:59:39.659,8.278,0.732,-12.683,-8.841
1638655179698,2021-12-04T15:59:39.698,8.317,0.427,-12.012,-4.329
1638655179739,2021-12-04T15:59:39.739,8.358,2.073,-12.317,-0.488
1638655179779,2021-12-04T15:59:39.779,8.398,7.500,-10.549,8.902
1638655179820,2021-12-04T15:59:39.820,8.439,2.378,-25.305,17.439
1638655179860,2021-12-04T15:59:39.860,8.479,3.902,-30.427,14.512
1638655179901,2021-12-04T15:59:39.901,8.520,1.951,-34.634,3.598
1638655179942,2021-12-04T15:59:39.942,8.561,1.220,-44.817,-6.159
1638655179981,2021-12-04T15:59:39.981,8.600,6.463,-57.561,-10.732
1638655180022,2021-12-04T15:59:40.022,8.641,9.207,-75.488,-17.622
1638655180062,2021-12-04T15:59:40.062,8.681,11.707,-86.037,-28.841
1638655180103,2021-12-04T15:59:40.103,8.722,16.280,-83.232,-32.683
1638655180142,2021-12-04T15:59:40.142,8.761,15.854,-83.293,-24.634
1638655180183,2021-12-04T15:59:40.183,8.802,11.890,-89.878,-19.329
1638655180224,2021-12-04T15:59:40.224,8.843,11.280,-87.073,-21.402
1638655180264,2021-12-04T15:59:40.264,8.883,13.293,-75.793,-20.305
1638655180305,2021-12-04T15:59:40.305,8.924,11.463,-62.378,-14.329
1638655180344,2021-12-04T15:59:40.344,8.963,8.049,-53.841,-7.012
1638655180385,2021-12-04T15:59:40.385,9.004,5.732,-52.744,-2.317
1638655180425,2021-12-04T15:59:40.425,9.044,4.085,-52.805,-4.817
1638655180466,2021-12-04T15:59:40.466,9.085,4.817,-49.451,-9.329
1638655180506,2021-12-04T15:59:40.506,9.125,5.122,-48.476,-7.012
1638655180547,2021-12-04T15:59:40.547,9.166,4.878,-51.402,-2.927
1638655180588,2021-12-04T15:59:40.588,9.207,4.146,-57.256,-4.573
1638655180627,2021-12-04T15:59:40.627,9.246,4.695,-63.780,-9.756
1638655180668,2021-12-04T15:59:40.668,9.287,0.305,-67.622,-14.268
1638655180708,2021-12-04T15:59:40.708,9.327,-8.720,-72.378,-19.207
1638655180749,2021-12-04T15:59:40.749,9.368,-20.000,-69.390,-30.427
1638655180788,2021-12-04T15:59:40.788,9.407,-24.817,-65.976,-41.220
1638655180829,2021-12-04T15:59:40.829,9.448,-16.768,-76.890,-36.707
1638655180870,2021-12-04T15:59:40.870,9.489,-9.085,-89.207,-24.451
1638655180910,2021-12-04T15:59:40.910,9.529,-6.768,-85.427,-23.537
1638655180951,2021-12-04T15:59:40.951,9.570,-2.134,-71.646,-32.256
1638655180990,2021-12-04T15:59:40.990,9.609,2.866,-60.000,-31.463
1638655181031,2021-12-04T15:59:41.031,9.650,5.915,-65.000,-19.817
1638655181071,2021-12-04T15:59:41.071,9.690,9.634,-70.244,-12.012
1638655181112,2021-12-04T15:59:41.112,9.731,8.659,-71.159,-12.317
1638655181152,2021-12-04T15:59:41.152,9.771,7.927,-59.939,-19.817
1638655181193,2021-12-04T15:59:41.193,9.812,7.378,-47.317,-24.329
1638655181234,2021-12-04T15:59:41.234,9.853,5.366,-36.524,-24.634
1638655181273,2021-12-04T15:59:41.273,9.892,6.280,-26.707,-21.768
1638655181314,2021-12-04T15:59:41.314,9.933,5.671,-22.256,-18.720
1638655181354,2021-12-04T15:59:41.354,9.973,4.512,-18.110,-17.988
1638655181395,2021-12-04T15:59:41.395,10.014,2.988,-19.939,-18.537
1638655181436,2021-12-04T15:59:41.436,10.055,1.280,-32.500,-14.390
1638655181475,2021-12-04T15:59:41.475,10.094,-1.341,-42.439,-10.488
1638655181516,2021-12-04T15:59:41.516,10.135,-2.988,-62.195,0.122
1638655181556,2021-12-04T15:59:41.556,10.175,-12.256,-105.793,26.707
1638655181597,2021-12-04T15:59:41.597,10.216,-14.817,-72.500,8.293
1638655181636,2021-12-04T15:59:41.636,10.255,-16.341,-9.146,-18.171
1638655181677,2021-12-04T15:59:41.677,10.296,-22.866,4.878,-14.024
1638655181717,2021-12-04T15:59:41.717,10.336,-26.280,-7.866,-13.171
1638655181758,2021-12-04T15:59:41.758,10.377,-22.134,-13.476,-30.915
1638655181799,2021-12-04T15:59:41.799,10.418,-20.549,-17.134,-55.732
1638655181839,2021-12-04T15:59:41.839,10.458,-17.561,-17.744,-58.720
1638655181880,2021-12-04T15:59:41.880,10.499,-18.598,-21.159,-42.683
1638655181919,2021-12-04T15:59:41.919,10.538,-21.951,-23.598,-34.268
1638655181960,2021-12-04T15:59:41.960,10.579,-25.183,-25.000,-30.549
1638655182000,2021-12-04T15:59:42.000,10.619,-30.976,-33.598,-23.902
1638655182041,2021-12-04T15:59:42.041,10.660,-31.524,-32.012,-23.720
1638655182082,2021-12-04T15:59:42.082,10.701,-30.000,-32.256,-20.488
1638655182121,2021-12-04T15:59:42.121,10.740,-22.805,-28.659,-21.524
1638655182162,2021-12-04T15:59:42.162,10.781,-26.159,-31.707,-29.085
1638655182202,2021-12-04T15:59:42.202,10.821,-27.134,-40.793,-36.768
1638655182243,2021-12-04T15:59:42.243,10.862,-37.988,-21.951,-40.000
1638655182282,2021-12-04T15:59:42.282,10.901,-41.768,-9.024,-44.512
1638655182323,2021-12-04T15:59:42.323,10.942,-40.793,-8.293,-60.183
1638655182364,2021-12-04T15:59:42.364,10.983,-55.061,0.244,-49.451
1638655182404,2021-12-04T15:59:42.404,11.023,-64.451,10.305,-39.085
1638655182445,2021-12-04T15:59:42.445,11.064,-75.366,23.720,-27.195
1638655182485,2021-12-04T15:59:42.485,11.104,-78.110,26.890,-30.000
1638655182526,2021-12-04T15:59:42.526,11.145,-73.110,27.744,-31.098
1638655182565,2021-12-04T15:59:42.565,11.184,-75.366,29.390,-27.622
1638655182606,2021-12-04T15:59:42.606,11.225,-82.927,50.183,-24.085
1638655182647,2021-12-04T15:59:42.647,11.266,-68.963,108.659,-10.366
1638655182687,2021-12-04T15:59:42.687,11.306,-52.134,183.841,10.061
1638655182728,2021-12-04T15:59:42.728,11.347,-52.866,232.012,51.524
1638655182767,2021-12-04T15:59:42.767,11.386,-56.524,250.915,97.256
1638655182808,2021-12-04T15:59:42.808,11.427,-27.744,276.220,95.061
1638655182848,2021-12-04T15:59:42.848,11.467,-8.902,289.573,76.220
1638655182889,2021-12-04T15:59:42.889,11.508,-18.476,325.366,69.451
1638655182928,2021-12-04T15:59:42.928,11.547,-33.232,370.122,96.707
1638655182969,2021-12-04T15:59:42.969,11.588,-18.963,398.963,88.476
1638655183010,2021-12-04T15:59:43.010,11.629,9.207,292.012,35.915
1638655183050,2021-12-04T15:59:43.050,11.669,75.000,118.476,-38.415
1638655183091,2021-12-04T15:59:43.091,11.710,63.963,69.512,-29.512
1638655183131,2021-12-04T15:59:43.131,11.750,-26.159,127.988,11.585
1638655183172,2021-12-04T15:59:43.172,11.791,-9.451,132.134,23.780
1638655183211,2021-12-04T15:59:43.211,11.830,-8.963,137.378,11.037
1638655183252,2021-12-04T15:59:43.252,11.871,-13.415,120.183,9.207
1638655183293,2021-12-04T15:59:43.293,11.912,-17.805,57.439,11.646
1638655183333,2021-12-04T15:59:43.333,11.952,-16.280,44.573,13.171
1638655183374,2021-12-04T15:59:43.374,11.993,-2.256,54.939,17.683
1638655183413,2021-12-04T15:59:43.413,12.032,-0.793,48.293,16.524
1638655183454,2021-12-04T15:59:43.454,12.073,-4.085,36.159,12.073
1638655183494,2021-12-04T15:59:43.494,12.113,-4.939,18.476,6.341
1638655183535,2021-12-04T15:59:43.535,12.154,-8.415,2.927,0.305
1638655183574,2021-12-04T15:59:43.574,12.193,-8.963,-17.561,-2.256
1638655183615,2021-12-04T15:59:43.615,12.234,-12.683,-37.744,-5.915
1638655183656,2021-12-04T15:59:43.656,12.275,-14.695,-41.220,-5.427
1638655183696,2021-12-04T15:59:43.696,12.315,-14.817,-48.963,-4.085
1638655183737,2021-12-04T15:59:43.737,12.356,-17.012,-47.012,-3.476
1638655183777,2021-12-04T15:59:43.777,12.396,-20.122,-46.768,-1.098
1638655183818,2021-12-04T15:59:43.818,12.437,-21.829,-50.427,-2.134
1638655183857,2021-12-04T15:59:43.857,12.476,-23.232,-44.268,-1.951
1638655183898,2021-12-04T15:59:43.898,12.517,-30.061,-38.171,-0.854
1638655183939,2021-12-04T15:59:43.939,12.558,-38.537,-31.463,-0.366
1638655183979,2021-12-04T15:59:43.979,12.598,-43.415,-27.988,-0.061
1644946639978,2022-02-15T11:37:19.978,6291469.000,-45.732,-27.988,-0.061
1644946640058,2022-02-15T11:37:20.058,6291469.000,-46.768,-32.134,7.744
1644946640099,2022-02-15T11:37:20.099,6291469.000,-44.024,-35.671,3.720
1644946640139,2022-02-15T11:37:20.139,6291469.000,-45.305,-36.646,-5.366
1644946640180,2022-02-15T11:37:20.180,6291469.000,-53.110,-23.415,-10.122
1644946640221,2022-02-15T11:37:20.221,6291469.000,-59.695,-11.951,-13.110
1644946640260,2022-02-15T11:37:20.260,6291469.000,-57.500,-15.732,-12.744
1644946640301,2022-02-15T11:37:20.301,6291469.000,-44.878,-37.073,-11.220
1644946640341,2022-02-15T11:37:20.341,6291469.000,-43.598,-38.537,-9.634
1644946640382,2022-02-15T11:37:20.382,6291469.000,-52.500,-38.659,-17.317
1644946640421,2022-02-15T11:37:20.421,6291469.000,-66.341,-45.305,-27.256
1644946640462,2022-02-15T11:37:20.462,6291469.500,-61.890,-47.256,-32.317
1644946640503,2022-02-15T11:37:20.503,6291469.500,-55.183,-42.988,-35.793
1644946640543,2022-02-15T11:37:20.543,6291469.500,-53.902,-34.695,-33.720
1644946640584,2022-02-15T11:37:20.584,6291469.500,-47.195,-24.146,-26.890
1644946640623,2022-02-15T11:37:20.623,6291469.500,-34.207,-17.012,-17.805
1644946640665,2022-02-15T11:37:20.665,6291469.500,-27.073,-24.756,-10.854
1644946640704,2022-02-15T11:37:20.704,6291469.500,-12.378,-43.476,5.793
1644946640745,2022-02-15T11:37:20.745,6291469.500,5.488,-53.963,14.695
1644946640785,2022-02-15T11:37:20.785,6291469.500,16.890,-50.305,6.037
1644946640826,2022-02-15T11:37:20.826,6291469.500,14.085,-49.146,-2.134
1644946640867,2022-02-15T11:37:20.867,6291469.500,20.305,-47.134,12.683
1644946640906,2022-02-15T11:37:20.906,6291469.500,26.890,-33.841,40.244
1644946640947,2022-02-15T11:37:20.947,6291469.500,25.183,-23.476,48.049
1644946640987,2022-02-15T11:37:20.987,6291470.000,16.646,-25.610,45.732
1644946641028,2022-02-15T11:37:21.028,6291470.000,4.878,-40.732,35.610
1644946641067,2022-02-15T11:37:21.067,6291470.000,-8.049,-56.037,42.988
1644946641108,2022-02-15T11:37:21.108,6291470.000,-22.134,-57.073,58.293
1644946641149,2022-02-15T11:37:21.149,6291470.000,-35.732,-50.915,52.500
1644946641189,2022-02-15T11:37:21.189,6291470.000,-47.866,-48.476,42.073
1644946641230,2022-02-15T11:37:21.230,6291470.000,-75.366,-73.171,53.232
1644946641269,2022-02-15T11:37:21.269,6291470.000,-87.134,-68.537,51.951
1644946641311,2022-02-15T11:37:21.311,6291470.000,-72.500,-50.366,7.988
1644946641350,2022-02-15T11:37:21.350,6291470.000,-52.561,-46.098,-8.354
1644946641391,2022-02-15T11:37:21.391,6291470.000,-43.963,-47.683,10.793
1644946641431,2022-02-15T11:37:21.431,6291470.000,-38.841,-38.537,14.756
1644946641472,2022-02-15T11:37:21.472,6291470.500,-28.232,-25.488,3.780
1644946641513,2022-02-15T11:37:21.513,6291470.500,-16.646,-15.244,0.610
1644946641552,2022-02-15T11:37:21.552,6291470.500,-10.610,-3.232,4.878
1644946641593,2022-02-15T11:37:21.593,6291470.500,-3.354,8.476,1.402
